START_YR,TERM_DT,START_DT,YEARS_ACTIVE,EZ_PAY,MARRIED,WIDOWED,DIVORCED,SINGLE,UNKNOWN,ONLINE_ACCT,ACCIDENT_FORGIVE,MULTIPOLICY,SERVICE_ACCT,AGENT_ACCT,REQUESTED_ACCT,ACCD_DT,PAID_OUT,HAS_ACCIDENT,YRS_TILL_FIRST_CLAIM,POLICY_NBR_SCRUB
2015,,2015-04-15,10.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5905
1982,,1982-05-14,43.166666666666664,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,108
2018,,2018-10-23,6.75,1,1,0,0,0,0,1,1,1,0,1,0,2023-03-21,1591.5500000000002,1,4.416666666666667,406
2019,,2019-01-23,6.5,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,468
2019,,2019-04-11,6.25,0,0,0,0,1,0,1,0,1,0,1,0,2023-09-08,1875.76,1,4.416666666666667,520
2019,,2019-08-13,5.916666666666667,1,1,0,0,0,0,1,1,1,0,1,0,2021-11-09,21500.0,1,2.25,624
2019,,2019-10-02,5.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,670
2011,,2011-10-09,13.75,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,685
2020,,2020-08-28,4.916666666666667,1,1,0,0,0,0,1,1,1,0,1,0,2023-07-23,14814.35,1,2.9166666666666665,965
2020,,2020-11-17,4.666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1074
2021,,2021-01-28,4.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1188
2021,,2021-02-08,4.416666666666667,1,1,0,0,0,0,1,0,0,0,1,0,2021-02-10,47162.200000000004,1,0.0,1203
2021,,2021-04-21,4.25,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,1338
2021,,2021-06-09,4.083333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1422
2021,,2021-07-21,4.0,1,0,0,1,0,0,1,0,0,0,1,0,2024-02-20,31708.11,1,2.5833333333333335,1488
2021,,2021-08-13,3.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-11-12,2273.15,1,3.25,1545
2021,,2021-08-22,3.9166666666666665,1,1,0,0,0,0,1,0,0,0,1,0,,,0,,1572
2021,,2021-10-22,3.75,1,0,0,1,0,0,1,0,1,0,1,0,,,0,,1689
2022,,2022-02-25,3.4166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2022-09-28,20.0,1,0.58333333333333337,1805
2022,,2022-05-11,3.1666666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,1897
2022,,2022-09-20,2.8333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,2023-04-28,100.0,1,0.58333333333333337,2250
2022,,2022-10-19,2.75,1,0,0,0,1,0,1,0,1,0,1,0,2023-11-22,72.6,1,1.0833333333333333,2343
2022,,2022-12-02,2.5833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2471
2022,,2022-12-25,2.5833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2023-03-04,399.75,1,0.25,2472
2023,,2023-01-16,2.5,1,1,0,0,0,0,1,0,1,0,1,0,2023-03-04,1841.52,1,0.16666666666666666,2579
2023,,2023-01-18,2.5,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2594
2023,,2023-02-03,2.4166666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2650
2023,,2023-04-14,2.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2968
2023,,2023-04-20,2.25,1,1,0,0,0,0,1,1,1,0,1,0,2024-11-13,20591.3,1,1.5833333333333333,3000
2023,,2023-05-16,2.1666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3166
2023,,2023-05-23,2.1666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3196
2023,,2023-07-01,2.0,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3387
2023,,2023-07-11,2.0,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,3438
2023,,2023-07-19,2.0,1,1,0,0,0,0,1,0,1,0,1,0,2023-09-07,3090.22,1,0.16666666666666666,3442
2023,,2023-08-20,1.9166666666666667,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3486
2023,,2023-09-01,1.8333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3652
2023,,2023-09-07,1.8333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2024-03-05,18305.84,1,0.5,3747
2023,,2023-09-02,1.8333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2024-06-03,1854.79,1,0.75,3761
2023,,2023-10-28,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4007
2023,,2023-10-31,1.75,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,4018
2023,,2023-12-05,1.5833333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2024-01-20,23556.69,1,0.083333333333333329,4170
2023,,2023-12-19,1.5833333333333333,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4222
2024,,2024-01-23,1.5,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4355
2024,,2024-02-27,1.4166666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4424
2024,,2024-02-26,1.4166666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4486
2024,,2024-03-06,1.3333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4531
2024,,2024-03-08,1.3333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4559
2024,,2024-06-18,1.0833333333333333,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4925
2024,,2024-07-02,1.0,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,5028
2024,,2024-07-16,1.0,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5061
2024,,2024-08-18,0.91666666666666663,1,0,0,1,0,0,1,0,1,0,1,0,,,0,,5245
2024,,2024-08-31,0.91666666666666663,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,5352
1997,,1997-09-19,27.833333333333332,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,5368
2024,,2024-09-19,0.83333333333333337,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5426
2025,,2025-01-25,0.5,0,1,0,0,0,0,1,0,0,0,1,0,,,0,,5482
2001,,2001-11-21,23.666666666666668,0,0,0,1,0,0,1,1,1,0,1,0,2024-08-23,7381.96,1,22.75,5492
1983,,1983-08-27,41.916666666666664,0,0,1,0,0,0,0,1,0,0,1,0,,,0,,5502
2010,,2010-03-11,15.333333333333334,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,5702
1984,,1984-08-08,40.916666666666664,0,1,0,0,0,0,1,0,1,0,1,0,2022-08-03,-4341.68,1,38.0,82
1996,,1996-01-30,29.5,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,189
2015,,2015-08-12,9.9166666666666661,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,202
2016,,2016-12-09,8.5833333333333339,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,255
2018,,2018-03-29,7.333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2024-06-09,4160.3,1,6.25,315
2018,,2018-09-14,6.833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2023-04-26,26.0,1,4.583333333333333,371
2019,,2019-11-18,5.666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,715
2020,,2020-01-31,5.5,1,1,0,0,0,0,1,1,1,0,1,0,2023-10-23,36.0,1,3.75,764
2020,,2020-06-12,5.083333333333333,1,0,0,0,1,0,1,0,0,0,1,0,,,0,,900
2020,,2020-10-12,4.75,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,1032
2020,,2020-11-02,4.666666666666667,1,1,0,0,0,0,1,1,1,0,1,0,2023-07-31,4959.28,1,2.6666666666666665,1057
2020,,2020-12-07,4.583333333333333,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,1101
2020,,2020-12-12,4.583333333333333,1,0,0,1,0,0,1,0,0,0,1,0,,,0,,1113
2021,,2021-02-23,4.416666666666667,1,1,0,0,0,0,1,0,1,0,0,1,,,0,,1240
2021,,2021-06-28,4.083333333333333,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,1448
2021,,2021-07-28,4.0,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,1460
2022,,2022-06-28,3.0833333333333335,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,1930
2022,,2022-06-24,3.0833333333333335,1,1,0,0,0,0,0,0,0,0,0,1,,,0,,1978
2022,,2022-07-13,3.0,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2009
2022,,2022-08-04,2.9166666666666665,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2085
2022,,2022-08-24,2.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-06-21,59.0,1,1.8333333333333333,2118
2022,,2022-08-31,2.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2147
2022,,2022-09-05,2.8333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2172
2022,,2022-12-07,2.5833333333333335,1,0,0,0,1,0,0,0,1,0,1,0,,,0,,2487
2022,,2022-12-30,2.5833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2024-03-01,53.6,1,1.25,2497
2022,,2022-12-27,2.5833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2538
2023,,2023-03-09,2.3333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2785
2023,,2023-05-05,2.1666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3092
2023,,2023-05-29,2.1666666666666665,1,0,1,0,0,0,1,0,1,0,1,0,,,0,,3219
2023,,2023-05-30,2.1666666666666665,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3228
2023,,2023-06-20,2.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2024-01-21,123.49,1,0.58333333333333337,3315
2023,,2023-07-01,2.0,1,0,0,1,0,0,1,0,1,0,1,0,,,0,,3362
2023,,2023-07-18,2.0,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3440
2023,,2023-07-20,2.0,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,3448
2023,,2023-07-24,2.0,1,1,0,0,0,0,0,0,1,0,1,0,,,0,,3463
2023,,2023-08-08,1.9166666666666667,1,1,0,0,0,0,1,1,1,0,1,0,2023-10-15,528.69,1,0.16666666666666666,3562
2023,,2023-08-18,1.9166666666666667,0,1,0,0,0,0,1,1,1,0,1,0,2023-11-17,808.73,1,0.25,3613
2023,,2023-08-18,1.9166666666666667,1,1,0,0,0,0,1,0,0,0,1,0,2024-03-01,74.3,1,0.58333333333333337,3621
2023,,2023-09-20,1.8333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3812
2023,,2023-10-03,1.75,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,3866
2023,,2023-10-05,1.75,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3880
2023,,2023-10-16,1.75,1,1,0,0,0,0,1,1,1,0,1,0,2024-02-28,24.5,1,0.33333333333333331,3928
2023,,2023-12-21,1.5833333333333333,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,4232
2023,,2023-12-22,1.5833333333333333,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,4236
2024,,2024-04-01,1.25,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,4565
2024,,2024-03-12,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4567
2024,,2024-03-15,1.3333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4589
2024,,2024-03-19,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4602
2024,,2024-03-22,1.3333333333333333,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,4625
2024,,2024-03-22,1.3333333333333333,0,1,0,0,0,0,1,0,1,0,1,0,2024-09-25,19.8,1,0.5,4628
2024,,2024-04-27,1.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4783
2024,,2024-05-03,1.1666666666666667,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,4808
2024,,2024-05-20,1.1666666666666667,1,0,0,1,0,0,1,1,1,0,1,0,2024-12-15,17.09,1,0.58333333333333337,4859
2024,,2024-07-01,1.0,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,4997
2024,,2024-07-13,1.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5012
2024,,2024-08-30,0.91666666666666663,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5299
2024,,2024-08-25,0.91666666666666663,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5304
2003,,2003-04-24,22.25,1,1,0,0,0,0,0,0,0,0,1,0,2023-04-04,25425.82,1,20.0,5513
2009,,2009-08-21,15.916666666666666,1,0,0,1,0,0,1,1,0,0,1,0,,,0,,5555
2006,,2006-11-24,18.666666666666668,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5588
2009,,2009-02-28,16.416666666666668,1,0,0,1,0,0,0,0,1,0,1,0,,,0,,5663
1990,,1990-07-27,35.0,0,0,1,0,0,0,1,0,1,0,1,0,,,0,,39
1994,,1994-02-18,31.416666666666668,0,1,0,0,0,0,0,1,1,0,1,0,,,0,,97
1964,,1964-01-15,61.5,0,1,0,0,0,0,1,1,1,0,1,0,2023-03-15,525.31,1,59.166666666666664,144
1998,,1998-10-13,26.75,1,0,0,0,1,0,1,0,0,0,0,1,,,0,,164
2018,,2018-03-29,7.333333333333333,0,0,1,0,0,0,1,1,1,0,1,0,2022-10-30,7390.47,1,4.583333333333333,311
2018,,2018-10-27,6.75,1,0,0,1,0,0,1,0,1,0,1,0,2024-10-19,9335.8599999999988,1,6.0,411
2019,,2019-08-07,5.916666666666667,1,1,0,0,0,0,1,0,0,0,1,0,2022-07-30,0.0,1,2.9166666666666665,616
2019,,2019-08-12,5.916666666666667,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,619
2020,,2020-06-03,5.083333333333333,1,0,0,0,1,0,1,0,1,0,1,0,2022-02-06,47406.15,1,1.6666666666666667,890
2021,,2021-02-17,4.416666666666667,1,0,1,0,0,0,0,0,0,0,1,0,,,0,,1220
2021,,2021-02-18,4.416666666666667,0,0,0,0,1,0,1,0,1,0,1,0,2023-03-08,169.48000000000002,1,2.0833333333333335,1227
2021,,2021-05-21,4.166666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1396
2021,,2021-07-28,4.0,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1504
2021,,2021-10-04,3.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1649
2021,,2021-10-05,3.75,0,0,0,1,0,0,1,0,1,0,1,0,2022-12-16,54980.0,1,1.1666666666666667,1652
2021,,2021-10-13,3.75,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1666
2021,,2021-10-30,3.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1720
2022,,2022-03-28,3.3333333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1836
2022,,2022-04-04,3.25,1,0,0,0,1,0,1,0,1,0,1,0,2023-12-23,427.40000000000003,1,1.6666666666666667,1847
2022,,2022-05-10,3.1666666666666665,1,1,0,0,0,0,1,1,1,0,0,1,,,0,,1901
2022,,2022-09-19,2.8333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2227
2022,,2022-09-16,2.8333333333333335,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,2261
2022,,2022-11-23,2.6666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2439
2023,,2023-01-01,2.5,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,2547
2023,,2023-01-06,2.5,1,0,0,0,1,0,0,0,1,0,1,0,,,0,,2564
2023,,2023-02-24,2.4166666666666665,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,2732
2023,,2023-04-26,2.25,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,3053
2023,,2023-05-18,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2024-01-09,711.1,1,0.66666666666666663,3179
2023,,2023-06-06,2.0833333333333335,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,3249
2023,,2023-06-03,2.0833333333333335,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3276
2023,,2023-07-03,2.0,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,3376
2023,,2023-07-07,2.0,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,3407
2023,,2023-08-18,1.9166666666666667,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,3612
2023,,2023-10-02,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3853
2023,,2023-10-10,1.75,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,3907
2023,,2023-10-17,1.75,0,0,0,0,1,0,1,0,1,0,1,0,2024-07-05,1256.16,1,0.75,3934
2023,,2023-10-25,1.75,0,0,0,0,1,0,1,0,1,0,1,0,2023-12-31,246.53,1,0.16666666666666666,3984
2023,,2023-10-27,1.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3996
2023,,2023-11-06,1.6666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4040
2024,,2024-01-30,1.5,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4380
2024,,2024-03-01,1.3333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4505
2024,,2024-04-02,1.25,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,4703
2024,,2024-04-24,1.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4769
2024,,2024-05-03,1.1666666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4810
2024,,2024-05-28,1.1666666666666667,1,0,1,0,0,0,1,1,1,0,1,0,,,0,,4896
2024,,2024-05-29,1.1666666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,4902
2024,,2024-06-10,1.0833333333333333,1,0,0,0,1,0,1,0,1,0,1,0,2024-08-27,65.0,1,0.16666666666666666,4932
2024,,2024-07-04,1.0,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,5039
2024,,2024-07-22,1.0,1,0,0,0,1,0,1,0,0,0,1,0,,,0,,5078
2024,,2024-08-12,0.91666666666666663,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5175
2024,,2024-08-14,0.91666666666666663,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5195
2024,,2024-08-20,0.91666666666666663,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,5266
2024,,2024-09-05,0.83333333333333337,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5341
2006,,2006-03-02,19.333333333333332,1,1,0,0,0,0,1,1,1,0,0,1,,,0,,5569
2009,,2009-08-01,15.916666666666666,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5684
2015,,2015-06-02,10.083333333333334,0,1,0,0,0,0,1,1,0,0,1,0,,,0,,5917
1984,,1984-08-23,40.916666666666664,1,0,0,0,1,0,1,1,1,0,1,0,,,0,,34
2017,,2017-11-17,7.666666666666667,0,1,0,0,0,0,0,0,0,0,1,0,,,0,,297
2019,,2019-03-08,6.333333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2023-09-08,25465.59,1,4.5,491
2019,,2019-05-07,6.166666666666667,1,0,0,0,1,0,1,0,1,0,1,0,2023-05-03,2630.55,1,4.0,535
2019,,2019-09-12,5.833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,660
2019,,2019-10-24,5.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,691
2020,,2020-02-01,5.416666666666667,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,772
2021,,2021-01-06,4.5,0,0,1,0,0,0,1,1,1,0,1,0,2024-02-20,32865.06,1,3.0833333333333335,1157
2021,,2021-01-11,4.5,1,0,0,1,0,0,1,0,0,0,1,0,,,0,,1162
2021,,2021-03-04,4.333333333333333,0,1,0,0,0,0,1,1,1,0,1,0,2023-03-08,7811.77,1,2.0,1258
2021,,2021-03-11,4.333333333333333,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1269
2021,,2021-05-17,4.166666666666667,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,1384
2021,,2021-05-25,4.166666666666667,1,0,1,0,0,0,0,1,1,0,1,0,,,0,,1400
2021,,2021-07-08,4.0,1,0,0,1,0,0,1,0,1,0,1,0,2023-01-09,362.65,1,1.5,1472
2021,,2021-07-09,4.0,1,0,0,0,1,0,1,1,1,0,1,0,2023-03-16,37356.950000000004,1,1.6666666666666667,1476
2021,,2021-09-02,3.8333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1579
2021,,2021-09-08,3.8333333333333335,1,0,0,0,1,0,1,1,1,0,1,0,2023-12-18,61.4,1,2.25,1605
2021,,2021-10-11,3.75,1,0,0,0,1,0,1,0,1,0,1,0,2024-02-23,2063.27,1,2.3333333333333335,1660
2022,,2022-03-02,3.3333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1811
2022,,2022-04-02,3.25,1,0,0,0,1,0,1,1,1,0,1,0,2024-09-27,0.0,1,2.4166666666666665,1843
2022,,2022-04-04,3.25,1,1,0,0,0,0,1,1,1,0,1,0,2022-11-08,27215.010000000002,1,0.58333333333333337,1852
2022,,2022-08-08,2.9166666666666665,1,0,0,0,1,0,1,0,0,0,1,0,,,0,,2068
2022,,2022-08-09,2.9166666666666665,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,2078
2022,,2022-08-18,2.9166666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2023-08-22,312.7,1,1.0,2105
2022,,2022-09-07,2.8333333333333335,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,2189
2022,,2022-10-13,2.75,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,2329
2022,,2022-11-16,2.6666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,2023-01-30,1463.2000000000007,1,0.16666666666666666,2423
2023,,2023-01-10,2.5,1,1,0,0,0,0,1,0,1,0,1,0,2023-09-10,149.05,1,0.66666666666666663,2555
2016,,2016-01-23,9.5,1,0,0,0,1,0,1,1,1,0,0,1,,,0,,2623
2023,,2023-03-30,2.3333333333333335,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2884
2023,,2023-04-06,2.25,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,2914
2023,,2023-05-10,2.1666666666666665,0,1,0,0,0,0,1,0,1,0,1,0,2024-02-26,822.25,1,0.75,3119
2023,,2023-05-10,2.1666666666666665,1,0,0,1,0,0,1,1,1,0,1,0,,,0,,3120
2023,,2023-05-12,2.1666666666666665,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,3136
2023,,2023-05-12,2.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,3139
2023,,2023-05-16,2.1666666666666665,1,1,0,0,0,0,1,1,1,0,1,0,2024-08-10,4352.44,1,1.25,3162
2023,,2023-06-16,2.0833333333333335,1,1,0,0,0,0,1,0,1,0,1,0,2024-02-12,23.4,1,0.66666666666666663,3274
2023,,2023-08-28,1.9166666666666667,1,1,0,0,0,0,1,0,1,0,1,0,2023-10-27,100.0,1,0.16666666666666666,3686
2023,,2023-12-20,1.5833333333333333,1,1,0,0,0,0,1,0,1,0,1,0,2024-10-26,4304.8899999999994,1,0.83333333333333337,4205
2024,,2024-01-04,1.5,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,4315
2024,,2024-01-26,1.5,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,4364
2024,,2024-03-20,1.3333333333333333,1,1,0,0,0,0,0,1,0,0,1,0,2024-03-21,95768.290000000008,1,0.0,4564
2024,,2024-04-25,1.25,1,1,0,0,0,0,1,1,1,0,1,0,2024-09-16,32.0,1,0.41666666666666669,4775
2024,,2024-05-30,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4910
2024,,2024-05-25,1.1666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,4915
2024,,2024-06-26,1.0833333333333333,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,4977
2024,,2024-07-09,1.0,0,1,0,0,0,0,0,1,1,0,1,0,,,0,,5032
2024,,2024-08-19,0.91666666666666663,1,0,0,0,1,0,1,0,1,0,1,0,2024-08-24,55.0,1,0.0,5264
2024,,2024-09-12,0.83333333333333337,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5384
2024,,2024-09-19,0.83333333333333337,1,1,0,0,0,0,1,1,1,0,1,0,,,0,,5431
2024,,2024-10-23,0.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,5461
2005,,2005-03-08,20.333333333333332,1,1,0,0,0,0,1,1,1,0,1,0,2023-01-15,34972.3,1,17.833333333333332,5547
2006,,2006-10-07,18.75,0,0,0,0,1,0,1,1,1,0,1,0,,,0,,5586
2008,,2008-05-08,17.166666666666668,0,0,0,1,0,0,1,0,1,0,1,0,2023-08-23,34762.68,1,15.25,5642
2008,,2008-10-30,16.75,0,0,1,0,0,0,0,0,1,0,1,0,2022-06-10,31994.32,1,13.666666666666666,5652
2010,,2010-12-06,14.583333333333334,1,0,1,0,0,0,1,0,1,0,1,0,,,0,,5740
2013,,2013-11-23,11.666666666666666,1,1,0,0,0,0,1,1,1,0,1,0,2023-02-03,3942.2799999999997,1,9.25,5853
2015,,2015-03-20,10.333333333333334,1,0,0,1,0,0,1,1,1,0,1,0,2018-02-09,305.71000000000004,1,2.9166666666666665,5897
1991,,1991-03-13,34.333333333333336,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,50
1988,,1988-04-16,37.25,0,0,0,0,1,0,1,0,1,0,1,0,,,0,,152
2018,,2018-11-29,6.666666666666667,0,0,0,1,0,0,1,1,1,0,1,0,2022-11-30,2532.03,1,4.0,419
2019,,2019-06-14,6.083333333333333,1,1,0,0,0,0,1,0,0,0,1,0,2019-09-30,10273.640000000001,1,0.25,571
2019,,2019-08-02,5.916666666666667,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,609
2019,,2019-10-22,5.75,1,1,0,0,0,0,1,0,1,0,1,0,2023-03-15,46.1,1,3.4166666666666665,688
2020,,2020-01-04,5.5,1,0,0,0,1,0,1,0,1,0,1,0,,,0,,754
2020,,2020-06-05,5.083333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2023-05-23,42387.78,1,2.9166666666666665,895
2020,,2020-10-28,4.75,0,1,0,0,0,0,1,0,1,0,1,0,,,0,,1052
2020,,2020-11-04,4.666666666666667,1,1,0,0,0,0,1,0,1,0,1,0,2024-01-26,1028.75,1,3.1666666666666665,1061
2021,,2021-01-20,4.5,1,1,0,0,0,0,1,1,0,0,1,0,,,0,,1170
2021,,2021-04-16,4.25,1,0,1,0,0,0,1,1,1,0,1,0,2023-08-19,10353.58,1,2.3333333333333335,1333
2021,,2021-06-01,4.083333333333333,1,1,0,0,0,0,1,1,1,0,1,0,2023-08-21,5000.0,1,2.1666666666666665,1412
2021,,2021-06-14,4.083333333333333,1,0,0,0,1,0,1,1,1,0,1,0,2023-03-09,6213.1900000000005,1,1.75,1430
2021,,2021-10-22,3.75,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1690
2022,,2022-04-19,3.25,0,1,0,0,0,0,1,1,1,0,1,0,,,0,,1867
2022,,2022-05-10,3.1666666666666665,1,1,0,0,0,0,1,0,1,0,1,0,,,0,,1900
2022,,2022-07-02,3.0,0,0,0,1,0,0,1,0,1,0,1,0,2023-06-05,2066.73,1,0.91666666666666663,1950
